Environment Id,Observation Space,Action Space,Reward Range,tStepL,Trials,rThresh,Action Meanings
flashgames.DriveToWreck-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c7055f8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6208>,"(-inf, inf)",20000,100,None,N/A
flashgames.SmileyPuzzle2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7e48>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7710>,"(-inf, inf)",20000,100,None,N/A
gym-core.AlienSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd438>,"(-inf, inf)",100000,100,None,N/A
gym-core.SpaceInvaders-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f1d0>,"(-inf, inf)",100000,100,None,N/A
flashgames.AmericanRacingLvl2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705518>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b69b0>,"(-inf, inf)",20000,100,None,N/A
gym-core.FishingDerby30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b6898>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6e80>,"(-inf, inf)",100000,100,None,N/A
flashgames.Mrbirdie-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65fac8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65ff98>,"(-inf, inf)",20000,100,None,N/A
gym-core.VentureDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661ef0>,"(-inf, inf)",75000,100,None,N/A
flashgames.HeatRushUsaLvl2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0860>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b09e8>,"(-inf, inf)",20000,100,None,N/A
gym-core.Tennis-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b75c0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b71d0>,"(-inf, inf)",100000,100,None,N/A
OneRoundNondeterministicReward-v0,Discrete(1),Discrete(2),"(-inf, inf)",None,100,None,[0...1]
gym-core.Carnival-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6f60>,"(-inf, inf)",100000,100,None,N/A
flashgames.UnfreezeMe3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bde48>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd208>,"(-inf, inf)",20000,100,None,N/A
flashgames.RollerRider-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f550>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65feb8>,"(-inf, inf)",20000,100,None,N/A
flashgames.Colorwars-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0518>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6e10>,"(-inf, inf)",20000,100,None,N/A
flashgames.PenguinSkate2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6773c8>,"(-inf, inf)",20000,100,None,N/A
gym-core.Gopher30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705dd8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bda20>,"(-inf, inf)",100000,100,None,N/A
flashgames.Enhanced-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bb860>,"(-inf, inf)",20000,100,None,N/A
flashgames.AWeekendAtTweetys-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0ac8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c652908>,"(-inf, inf)",20000,100,None,N/A
gym-core.PrivateEye-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7a90>,"(-inf, inf)",100000,100,None,N/A
flashgames.PaintWars-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bd9b0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bda90>,"(-inf, inf)",20000,100,None,N/A
flashgames.3dMuscleCarRacer-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd6a0>,"(-inf, inf)",20000,100,None,N/A
flashgames.FootballHeads201314Ligue1-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6320>,"(-inf, inf)",20000,100,None,N/A
gym-core.EnduroSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a860>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661e80>,"(-inf, inf)",100000,100,None,N/A
flashgames.StitchlandConflict-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705e80>,"(-inf, inf)",20000,100,None,N/A
flashgames.OozingForever-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0e80>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0b00>,"(-inf, inf)",20000,100,None,N/A
gym-core.CarnivalDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b79b0>,"(-inf, inf)",75000,100,None,N/A
flashgames.GameInit-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fb38>,"(-inf, inf)",20000,100,None,N/A
gym-core.AssaultDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0e80>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0b38>,"(-inf, inf)",100000,100,None,N/A
flashgames.PinataWarriors-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a908>,"(-inf, inf)",20000,100,None,N/A
gym-core.PitfallDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bbac8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bbe10>,"(-inf, inf)",100000,100,None,N/A
flashgames.SpacePunkRacerLvl4-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677898>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f668>,"(-inf, inf)",20000,100,None,N/A
gym-core.DemonAttackSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bdef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bdba8>,"(-inf, inf)",100000,100,None,N/A
gym-core.RoadRunner30FPS-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6777b8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705dd8>,"(-inf, inf)",100000,100,None,N/A
gym-core.GravitarDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b66a0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6e80>,"(-inf, inf)",100000,100,None,N/A
wob.mini.CopyPaste2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677898>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fac8>,"(-inf, inf)",10000000,100,None,N/A
gym-core.CarnivalNoFrameskip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7240>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7dd8>,"(-inf, inf)",400000,100,None,N/A
flashgames.SantaClimbHere-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6777b8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705518>,"(-inf, inf)",20000,100,None,N/A
flashgames.SpaceMadness-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0ef0>,"(-inf, inf)",20000,100,None,N/A
flashgames.JakeTheSnake-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f828>,"(-inf, inf)",20000,100,None,N/A
flashgames.AntsGlider-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f9e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f6a0>,"(-inf, inf)",20000,100,None,N/A
flashgames.WackyStrike-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677da0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705c88>,"(-inf, inf)",20000,100,None,N/A
gym-core.KrullDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb208>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bbda0>,"(-inf, inf)",75000,100,None,N/A
gym-core.BreakoutSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677ac8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f198>,"(-inf, inf)",100000,100,None,N/A
gym-core.EnduroDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bd7f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd2e8>,"(-inf, inf)",100000,100,None,N/A
flashgames.AircraftRace-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6978>,"(-inf, inf)",20000,100,None,N/A
flashgames.CoasterRacer3-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a978>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a128>,"(-inf, inf)",20000,100,None,N/A
gym-core.AlienDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f908>,"(-inf, inf)",75000,100,None,N/A
flashgames.IndependenceDaySlacking2015-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0cc0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0f60>,"(-inf, inf)",20000,100,None,N/A
gym-core.YarsRevengeDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66ae10>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a160>,"(-inf, inf)",100000,100,None,N/A
flashgames.Match3Adventure-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705c88>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6400>,"(-inf, inf)",20000,100,None,N/A
flashgames.AmericanRacingLvl14-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb9e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0c50>,"(-inf, inf)",20000,100,None,N/A
flashgames.IceBlock-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bda90>,"(-inf, inf)",20000,100,None,N/A
wob.mini.ScrollText2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677d30>,"(-inf, inf)",10000000,100,None,N/A
flashgames.SuperBomb-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0a90>,"(-inf, inf)",20000,100,None,N/A
gym-core.BattleZone-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb2e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bb4e0>,"(-inf, inf)",100000,100,None,N/A
wob.mini.ClickTest-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677128>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6779e8>,"(-inf, inf)",10000000,100,None,N/A
gym-core.MontezumaRevenge30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0ef0>,"(-inf, inf)",100000,100,None,N/A
gym-core.BoxingSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a198>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a240>,"(-inf, inf)",100000,100,None,N/A
gym-core.TutankhamNoFrameskip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661f60>,"(-inf, inf)",400000,100,None,N/A
gym-core.RoadRunnerSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677be0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677668>,"(-inf, inf)",100000,100,None,N/A
flashgames.MusicZap-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f400>,"(-inf, inf)",20000,100,None,N/A
flashgames.SnakeClassic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66ae10>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a518>,"(-inf, inf)",20000,100,None,N/A
flashgames.DriftRunners2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6128>,"(-inf, inf)",20000,100,None,N/A
wob.mini.NavigateTree-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb5f8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bb160>,"(-inf, inf)",10000000,100,None,N/A
wob.mini.DragShapes-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6770f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677fd0>,"(-inf, inf)",10000000,100,None,N/A
flashgames.MatchJong-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7908>,"(-inf, inf)",20000,100,None,N/A
gym-core.VentureDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a2b0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66ada0>,"(-inf, inf)",75000,100,None,N/A
gym-core.AtlantisDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a7b8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a978>,"(-inf, inf)",75000,100,None,N/A
flashgames.SpacemanMax-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705e80>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661b00>,"(-inf, inf)",20000,100,None,N/A
gym-core.CarnivalNoFrameskip-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bd5f8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b73c8>,"(-inf, inf)",400000,100,None,N/A
gym-core.CentipedeDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c652908>,"(-inf, inf)",75000,100,None,N/A
gym-core.TennisNoFrameskip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6777f0>,"(-inf, inf)",400000,100,None,N/A
flashgames.MindImpulse-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7e10>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7748>,"(-inf, inf)",20000,100,None,N/A
gym-core.DemonAttackSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f470>,"(-inf, inf)",100000,100,None,N/A
flashgames.AssembleBots-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677c18>,"(-inf, inf)",20000,100,None,N/A
gym-core.PongNoFrameskip-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705400>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bdda0>,"(-inf, inf)",400000,100,None,N/A
flashgames.Indefinite-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705400>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd710>,"(-inf, inf)",20000,100,None,N/A
flashgames.NeonRace2Lvl7-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705400>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b0cf8>,"(-inf, inf)",20000,100,None,N/A
gym-core.DemonAttack-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677eb8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6779e8>,"(-inf, inf)",100000,100,None,N/A
starcraft.TerranAstralBalance-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66aa20>,"(-inf, inf)",10000000,100,None,N/A
gym-core.PongDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bbda0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bbf98>,"(-inf, inf)",100000,100,None,N/A
flashgames.Crazycle-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677c50>,"(-inf, inf)",20000,100,None,N/A
flashgames.SuperRally3d-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a080>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a898>,"(-inf, inf)",20000,100,None,N/A
flashgames.3dTruckInTheWoods-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f080>,"(-inf, inf)",20000,100,None,N/A
wob.real.Signup-7-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7400>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7710>,"(-inf, inf)",10000000,100,None,N/A
gym-core.Frostbite-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b6c18>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6048>,"(-inf, inf)",100000,100,None,N/A
flashgames.NoughtsAndCrosses-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c64b0f0>,"(-inf, inf)",20000,100,None,N/A
